character,variant,bone,axis,sign,angle_deg,volume,sx,sy,sz,volume_ratio,max_axis_ratio,max_vertex_disp,p50_disp,p95_disp,p99_disp,nan_count,inf_count,extreme_vertex_count,verdict
terere,original,CC_Base_Spine01,"1.0,0.0,0.0",1.0,15,2971321.874747,189.8331,85.834,182.3553,1.2452,1.0,0.48855,0.27184,0.39435,0.43614,0,0,0,HEALTHY
terere,4inf,CC_Base_Spine01,"1.0,0.0,0.0",1.0,15,2971321.874747,189.8331,85.834,182.3553,1.2452,1.0,0.48855,0.27184,0.39435,0.43614,0,0,0,HEALTHY
terere,twist_collapsed,CC_Base_Spine01,"1.0,0.0,0.0",1.0,15,2971321.874747,189.8331,85.834,182.3553,1.2452,1.0,0.48855,0.27184,0.39435,0.43614,0,0,0,HEALTHY
terere,original,CC_Base_Spine01,"1.0,0.0,0.0",1.0,30,4276935.026832,189.833,120.8465,186.4347,1.7924,1.0,0.96874,0.53904,0.78194,0.86482,0,0,0,STRESSED
terere,4inf,CC_Base_Spine01,"1.0,0.0,0.0",1.0,30,4276935.026832,189.833,120.8465,186.4347,1.7924,1.0,0.96874,0.53904,0.78194,0.86482,0,0,0,STRESSED
terere,twist_collapsed,CC_Base_Spine01,"1.0,0.0,0.0",1.0,30,4276935.026832,189.833,120.8465,186.4347,1.7924,1.0,0.96874,0.53904,0.78194,0.86482,0,0,0,STRESSED
terere,original,CC_Base_Spine02,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,4inf,CC_Base_Spine02,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,twist_collapsed,CC_Base_Spine02,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,original,CC_Base_Spine02,"1.0,0.0,0.0",1.0,15,3382192.774079,189.833,96.9631,183.7468,1.4174,1.0,0.48981,0.27422,0.39625,0.4371,0,0,0,HEALTHY
terere,4inf,CC_Base_Spine02,"1.0,0.0,0.0",1.0,15,3382192.774079,189.833,96.9631,183.7468,1.4174,1.0,0.48981,0.27422,0.39625,0.4371,0,0,0,HEALTHY
terere,twist_collapsed,CC_Base_Spine02,"1.0,0.0,0.0",1.0,15,3382192.774079,189.833,96.9631,183.7468,1.4174,1.0,0.48981,0.27422,0.39625,0.4371,0,0,0,HEALTHY
terere,original,CC_Base_Spine02,"1.0,0.0,0.0",1.0,30,4706337.267205,189.833,130.9861,189.2719,1.9724,1.0,0.97124,0.54375,0.78572,0.86671,0,0,0,STRESSED
terere,4inf,CC_Base_Spine02,"1.0,0.0,0.0",1.0,30,4706337.267205,189.833,130.9861,189.2719,1.9724,1.0,0.97124,0.54375,0.78572,0.86671,0,0,0,STRESSED
terere,twist_collapsed,CC_Base_Spine02,"1.0,0.0,0.0",1.0,30,4706337.267205,189.833,130.9861,189.2719,1.9724,1.0,0.97124,0.54375,0.78572,0.86671,0,0,0,STRESSED
terere,original,CC_Base_Head,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,4inf,CC_Base_Head,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,twist_collapsed,CC_Base_Head,"1.0,0.0,0.0",1.0,0,2386140.073309,189.8331,75.6011,166.2632,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,HEALTHY
terere,original,CC_Base_Head,"1.0,0.0,0.0",1.0,15,3809374.714157,189.8331,105.3926,190.4022,1.5965,1.003,0.51586,0.0,0.4158,0.46531,0,0,0,STRESSED
terere,4inf,CC_Base_Head,"1.0,0.0,0.0",1.0,15,3809374.714157,189.8331,105.3926,190.4022,1.5965,1.003,0.51586,0.0,0.4158,0.46531,0,0,0,STRESSED
terere,twist_collapsed,CC_Base_Head,"1.0,0.0,0.0",1.0,15,3809374.714157,189.8331,105.3926,190.4022,1.5965,1.003,0.51586,0.0,0.4158,0.46531,0,0,0,STRESSED
terere,original,CC_Base_Head,"1.0,0.0,0.0",1.0,30,5391546.089048,189.8331,140.3109,202.4185,2.2595,1.0663,1.02289,0.0,0.82448,0.92265,0,0,0,STRESSED
terere,4inf,CC_Base_Head,"1.0,0.0,0.0",1.0,30,5391546.089048,189.8331,140.3109,202.4185,2.2595,1.0663,1.02289,0.0,0.82448,0.92265,0,0,0,STRESSED
terere,twist_collapsed,CC_Base_Head,"1.0,0.0,0.0",1.0,30,5391546.089048,189.8331,140.3109,202.4185,2.2595,1.0663,1.02289,0.0,0.82448,0.92265,0,0,0,STRESSED
terere,original,STANDING_COMBO,"0,0,0",1,0,2061547.458305,106.6244,107.9939,179.0349,0.864,0.9431,1.4764,0.0,0.71598,1.34389,0,0,0,HEALTHY
terere,4inf,STANDING_COMBO,"0,0,0",1,0,2061547.458305,106.6244,107.9939,179.0349,0.864,0.9431,1.4764,0.0,0.71609,1.34389,0,0,0,HEALTHY
terere,twist_collapsed,STANDING_COMBO,"0,0,0",1,0,2061547.458305,106.6244,107.9939,179.0349,0.864,0.9431,1.4764,0.0,0.71598,1.34389,0,0,0,HEALTHY
